fintype	type	index	image	md_path	background_story	information	round	question	A	B	C	D	answer
财务数据统计	lc	110163	data/figure/lc/2023-04-11--中航证券-金融市场分析周报_page8_图3各评级信用利差变动.jpg					2019年AA+-AA利差的最低点出现在哪个季度？	第一季度	第二季度	第三季度		A
财务数据统计	lc	110164	data/figure/lc/2024-02-15--平安证券-宏观动态跟踪报告：上修2024年美国经济增长预测至2%_page2_图表2美国商品和服务消费增速趋稳.jpg					哪个年份美国服务消费增速达到最高点？	2020	2021	2022		B
财务数据统计	lc	110166	data/figure/lc/2023-11-24--中国银河-宏观研究：内外因助推人民币快速拉升_page4_图13离岸人民币利率.jpg					在2022年至2023年间，CNH HIBORIM利率在哪一时间段内达到峰值？	2022-03至2022-04	2022-07至2022-08	2023-08至2023-09		C
财务数据统计	lc	110167	data/figure/lc/2023-05-16--粤开证券-【粤开宏观】资本市场表现与宏观经济的两大背离_page7_图表7建筑业和服务业的景气度高于制造业.jpg					2021年7月，哪个行业的PMI最高？	制造业	建筑业	服务业		B
财务数据统计	lc	110168	data/figure/lc/2024-03-17--国联证券-宏观专题报告：地产长周期拐点后的产业结构变化_page14_图表23粗钢产量增速与GDP增速出现背离.jpg					在哪个时间段，名义GDP同比增速达到峰值？	2010-2011	2017-2018	2020-2021		A
财务数据统计	lc	110169	data/figure/lc/2024-07-05--建信期货-宏观市场半年报：央行宽松、实体补库与春季躁动_page8_图7美国部门债务杠杆率.jpg					实体部门债务杠杆率在哪一年达到峰值？	2020	2021	2022		B
财务数据统计	lc	110170	data/figure/lc/2023-04-03--平安证券-国内宏观周报：地产高频指标显著改善_page3_图表12本周汽车轮胎半钢胎开工率731环比下降02个百分点.jpg					哪一年的开工率整体最低？	2019	2020	2021		B
财务数据统计	lc	110171	data/figure/lc/2024-07-11--万联证券-6月通胀数据点评：CPI延续低位，需求有待修复_page6_图表16居民加杠杆乏力.jpg					居民部门杠杆率在哪一年降至最低？	2022	2023	2024		A
财务数据统计	lc	110172	data/figure/lc/2024-02-26--东吴证券-海外宏观经济周报：美国经济表现是否会让降息预期一降再降？_page1_no_caption.jpg					15年期抵押贷款固定利率在哪一年达到峰值？	2022	2023	2024		B
财务数据统计	lc	110173	data/figure/lc/2023-09-24--中国银河-金融高频数据周报：央行回应市场关注热点：汇率、社融、降息_page5_图1710年期国债收益率上行至268.jpg					中国10年期国债收益率在2023年哪个月份达到最高点？	23-Jan	23-Feb	23-Mar		A
财务数据统计	lc	110176	data/figure/lc/2024-04-21--开源证券-宏观周报：大宗品价格整体延续回升_page11_图31最近两周出口运价波动运行.jpg					SCFI综合指数在哪一年达到了最高点？	2022年10月	2023年12月	2024年2月		C
财务数据统计	lc	110177	data/figure/lc/2023-09-18--中国银河-宏观周报：热点与高频-多项指标开始改善_page5_no_caption.jpg					2022年哪个指标出现了明显的上升趋势？	美国国债实际收益率	伦敦现货黄金价格	两者都未出现明显上升		A
财务数据统计	lc	110178	data/figure/lc/2024-07-03--五矿证券-中国制造业，如何从比较优势迈向竞争优势？_page2_图表2工业景气指数与工业产能利用率.jpg					哪一年工业产能利用率最低？	2009	2020	2023		B
财务数据统计	lc	110180	data/figure/lc/2024-06-28--平安证券-宏观深度报告：民间投资的新特征与新趋向_page13_图表2865家重点房企历年平均净负债率情况分所有制.jpg					2021年至2022年，混合所有制企业的平均净负债率变化趋势如何？	下降	上升	持平		B
财务数据统计	lc	110182	data/figure/lc/2024-09-23--诚通证券-宏观与大类资产周报：美联储降息，人民币汇率升值_page11_图13财政收入支出增速下滑.jpg					在哪个时间段，公共财政支出累计同比增速最低？	2022-04至2022-06	2023-02至2023-04	2024-02至2024-04		A
财务数据统计	lc	110183	data/figure/lc/2023-10-08--中国银行-全球银行业展望报告2023年第4季度（总第56期）_page3_图1欧美主要国家GDP增长.jpg					在2021年，哪个国家的GDP增长最高？	日本	美国	英国		C
财务数据统计	lc	110184	data/figure/lc/2023-11-22--首创证券-10月经济数据点评：10月经济延续弱修复_page5_图10全国主要城市地铁平均客运量万人次.jpg					2020年地铁平均客运量最低点出现在哪个月份？	2月	3月	4月		A
财务数据统计	lc	110185	data/figure/lc/2024-07-09--国联证券-美国6月非农就业数据点评：失业率升破美联储6月预期_page6_图表8Sahm法则失业率平均值.jpg					在哪一年，失业率首次降至4%以下？	2021	2022	2023		B
财务数据统计	lc	110186	data/figure/lc/2024-04-18--国金证券-见微知著系列之七十二：产能周期，见底了吗？_page16_图表57本周执行航班架次有所增加.jpg					国际航班执行架次在2023年哪个月份开始显著上升？	23-Jan	23-Mar	23-May		B
财务数据统计	lc	110188	data/figure/lc/2023-09-11--招商银行-让子弹飞：美国消费韧性探析及前瞻_page9_图18美国实际政策利率逼近次贷危机后峰值.jpg					在哪个时间段，实际利率首次降至负值？	2009-2010	2011-2012	2013-2014		A
财务数据统计	lc	110189	data/figure/lc/2023-07-31--国金证券-见微知著系列之五十八：库存周期下，蕴藏的投资机遇_page11_图表35上周水泥价格延续下降.jpg					2021年全国水泥价格指数在哪个月达到最高点？	9月	10月	11月		B
财务数据统计	lc	110190	data/figure/lc/2024-01-01--中国银河-2023年12月PMI分析：PMI反映了当前中国经济的六个特征_page2_图8制造业服务业建筑业从业人员指数都持续低迷.jpg					在哪个年份，建筑业PMI从业人员指数最低？	23-Jul	23-Aug	23-Sep		B
财务数据统计	lc	110191	data/figure/lc/2024-05-19--民生证券-2024年4月经济数据点评：4月经济的三大特征_page1_图2专项债发行进度偏慢同期为20212023年.jpg					2024年专项债发行进度在11月达到多少百分比？	80%	90%	100%		C
财务数据统计	lc	110192	data/figure/lc/2023-11-02--国联证券-高频数据跟踪（2023年10月第4周）：需求表现分化，基建施工景气略有改善_page14_汽车全钢胎开工率有所回升.jpg					哪一年的开工率在4月达到最高？	2020	2021	2023		B
财务数据统计	hg	110193	data/figure/hg/2024-04-23--工银亚洲-金融市场及业务篇：纽约国际金融中心发展历程及与香港比较（上）_page16_图表1120182022年美国和香港资产管理规模比较万亿美元.jpg					哪一年的美国资产管理规模最高？	2021年	2020年	2022年		A
财务数据统计	hg	110194	data/figure/hg/2024-08-21--上海证券-2024年7月经济数据点评：增强经济回升向好态势_page5_图4主要行业固定投资完成额增速累计同比.jpg					哪个月份的电热燃水行业固定投资完成额增速更快？	24-Jun	24-Jul	无法确定		B
财务数据统计	hg	110196	data/figure/hg/2023-11-16--国金证券-2023年10月经济数据点评：复苏波折下，政策落地提速_page3_图表210月主要经济指标两年复合增速全面走弱.jpg					哪一项经济指标在9月和10月均出现了负增长？	餐饮收入	地产投资	固定资产投资		B
财务数据统计	hg	110197	data/figure/hg/2024-03-08--东海证券-美国财政研究系列之一：美国财政：历史与趋势_page12_图122022年美国政府收入来源结构.jpg					州政府的收入来源中，哪种类型的比例最大？	税收（包括社会保险税)	政府间转移收入	其他		A
财务数据统计	hg	110201	data/figure/hg/2024-08-16--华金证券-华金宏观·双循环周报（第71期）：美国消费反弹冲击日元，我国货币政策强价弱量_page11_图20全球股市本周全球股指大部分上行A股深证成指跌幅较深.jpg					哪只指数在本周涨幅最大？	纳斯达克指数	日经225	标普500		A
财务数据统计	hg	110202	data/figure/hg/2024-08-14--中国银河-2024年7月金融数据解读：等待政策，等待M2_page5_图1317月信贷各部门新增亿元.jpg					2023年 1-7月新增人民币贷款中，哪一项的负增长最明显？	票据融资	居民中长贷	企业短贷		A
财务数据统计	hg	110203	data/figure/hg/2024-05-12--中银证券-宏观和大类资产配置周报：后续央行或更多发力“宽信用”_page3_图表2大类资产收益率横向比较.jpg					在2024年5月3日，哪类资产的收益率最高？	申万大盘股	工业企业的利润率	余额宝		A
财务数据统计	hg	110204	data/figure/hg/2023-11-22--首创证券-10月经济数据点评：10月经济延续弱修复_page2_图3工业增加值分项四年平均同比.jpg					哪个行业的工业增加值四年平均同比在2023年10月出现了负增长？	纺织	农副食品加工	非金属矿物		A
财务数据统计	hg	110205	data/figure/hg/2022-12-19--国信证券-宏观经济宏观月报：疫情冲击下经济继续探底，感染峰值过后或迎来快速复苏_page14_图22CPI非食品项环比与历史均值比较.jpg					历年11月环比均值中，非食品：工业品的值是多少？	0.3	0.2	0.1		A
财务数据统计	hg	110207	data/figure/hg/2022-10-12--山西证券-2022年9月金融数据点评兼论债市影响：社融喜忧参半，10Y国债收益率或高位均衡_page2_图5企业存款和住户存款增速.jpg					2021年哪个月份的企业存款和住户存款增速最低？	7月	10月	12月		B
财务数据统计	hg	110208	data/figure/hg/2023-11-17--中航证券-2023年10月经济数据点评：经济保持韧性，房地产拖累作用仍然较大_page6_图52023年前10个月固投及主要分项投资增速及拉动力.jpg					哪一项对固投的拉动力最大？	制造业	基建	房地产		B
财务数据统计	hg	110209	data/figure/hg/2023-02-16--金信期货-宏观·专题报告：美国通胀快速放缓的预期落空_page3_图表4美国CPI分项及环比变化.jpg					哪一项的CPI环比变化最小？	个人计算机	教育通信	娱乐		A
财务数据统计	hg	110211	data/figure/hg/2024-09-27--招商银行-美联储议息会议点评（2024年9月）：重新校准，转向宽松_page4_美联储对政策利率中位值的季度预测.jpg					哪一年的政策利率中位值预测在2024年第四季度到2024年第三季度之间保持相对稳定？	2024	2025	长期		C
财务数据统计	hg	110212	data/figure/hg/2024-02-05--国金证券-大类资产月报第9期：2月展望，行至水穷处？_page10_图表25美国商业银行资产集中在大型商业银行.jpg					在资产行业比例中，哪个区间占比最高？	资产  2500亿美元以上	资产  1100-2500亿美元	资产  1-10亿美元		A
财务数据统计	hg	110213	data/figure/hg/2022-10-26--中航证券-2022年9月及前三季度经济数据点评：全年经济“√”型确立，但复苏基础依然不牢固_page10_图17房地产开发投资完成额相关数据当月同比走势.jpg					2022年1-9月哪个行业的投资完成额最高？	电气机械及器材制造业	计算机、通信和其他电子设备制造业	化学原料及化学制品制造业		A
财务数据统计	hg	110214	data/figure/hg/2024-02-05--国金证券-大类资产月报第9期：2月展望，行至水穷处？_page20_图表702024年集装箱船只的投放计划.jpg					2024年集装箱船投放数量最少的月份是？	10月	3月	7月		A
财务数据统计	hg	110215	data/figure/hg/2024-05-13--天风证券-宏观点评：如何理解经济数据和金融数据的背离_page3_no_caption.jpg					2024年一季度与2023年一季度相比，哪类贷款的增幅最小？	个人购房贷款	房地产贷款	工业中长期贷款		A
财务数据统计	hg	110216	data/figure/hg/2023-05-12--中信期货-4月金融数据点评：居民贷款暂时减少，企业贷款相对积极_page2_图表8新增人民币贷款当月值及其主要分项的同比增量.jpg					哪一项的同比增量为负值且数值最大？	住户:中长期	企业:票据融资	住户:短期		B
财务数据统计	hg	110217	data/figure/hg/2024-05-09--国金证券-2024年4月经济数据前瞻：4月经济前瞻：“量增”强于“价涨”_page7_图表162024年代表性省份产业类重大项目占比抬升.jpg					从2022年至2024年，哪一年的生态环保领域项目占比变化最大？	2022年	2023年	2024年		B
财务数据统计	hg	110218	data/figure/hg/2023-05-28--国联证券-全球货币体系的大变局：去美元化、债务困境和黄金石油的机会_page11_图表14美国国外投资者持有美债的情况亿美元.jpg					持有美债最少的国家是哪个？	百慕大群岛	德国	沙特		A
