fintype	type	index	image	md_path	background_story	information	round	question	A	B	C	D	answer
金融信息识别	frg	110561	data/figure/frg/2023-01-26--消费电子-拓邦股份-新能源业务快速发展，盈利改善拐点已现_page14_图30公司家电智控器战略布局.jpg					根据图片内容，拓邦股份在新能源业务方面的主要优势是什么？	变频空调控制器技术占据独特优势	高研发投入推动创新产品不断涌现	拓展办公楼中央空调等商用电器品类		A
金融信息识别	frg	110562	data/figure/frg/2023-12-14--通用设备-泰嘉股份-锯切、电源双轮驱动，电源业务加速成长_page4_图3公司股权结构及子公司情况截至2023年9月3日.jpg					图中股权占比最高的股东是以下哪一方？	其他股东	方鸿	长沙正元		A
金融信息识别	frg	110568	data/figure/frg/2023-01-05--化肥行业-盐湖股份-钾锂双业务发展，未来成长可期_page22_no_caption.jpg					在锂镁浓缩液的处理过程中，常温吸附和常温脱附是否可以互换顺序？	不可以	可以	不确定		A
金融信息识别	frg	110571	data/figure/frg/2022-11-11--纺织服装-华利集团-高效率+重研发+强运营构筑深厚壁垒，携手优质客户共同成长_page10_图4公司股权结构截至2022年9月30日.jpg					图中股权占比最高的股东是以下哪一方？	张聪渊	周美月	张志邦		A
金融信息识别	frg	110574	data/figure/frg/2024-01-01--半导体-聚辰股份-深度报告：DDR5渗透加速，SPD、车规级EEPROM驱动成长_page3_图2公司产品应用场景丰富.jpg					在图中，哪一种芯片的应用场景最广泛？	EEPROM	音圈马达驱动芯片	智能卡芯片		A
金融信息识别	frg	110585	data/figure/frg/2023-06-04--互联网服务-彩讯股份-彩讯股份：AI赋能三大产品线共振，把握增长新起点_page10_图表17inftybf28mathbbNinfty信创布局进程.jpg					根据图片，哪一年是党政产品线的起步年份？	2013-2014	2015-2016	2017-2018		A
金融信息识别	frg	110588	data/figure/frg/2022-12-23--能源金属-天齐锂业-资源优质，增量释放，矿冶巨头轻装再上阵_page8_图表3公司股权结构2022年6月30日发布的H股招股书数据.jpg					图中股权占比最高的股东是以下哪一方？	天齐集团	其他A股股东	其他H股股东		B
金融信息识别	frg	110590	data/figure/frg/2023-06-09--电子化学品-鼎龙股份-公司首次覆盖报告：高端材料平台型供应商，新品放量推动业绩稳健增长_page11_图21芯片制造工艺流程图.jpg					在芯片制造工艺流程中，CMP工艺在哪些步骤之后进行？	成型	刻蚀	扩散		A
金融信息识别	frg	110591	data/figure/frg/2023-01-05--化肥行业-盐湖股份-钾锂双业务发展，未来成长可期_page24_图35公司推进战略实施.jpg					在稳定钾业务中，实施前系统7大工程的主要目的是什么？	解决原卤供给量和卤水氯化钾含量问题	提高氯化钾含量	增加原卤采集量		A
金融信息识别	frg	110593	data/figure/frg/2023-03-20--钢铁行业-甬金股份-铢积寸累，乘势而起_page25_图表60钛材产业链图示.jpg					海绵钛在产业链中的哪个环节被压电极处理？	熔炼	锻造	铸造		A
金融信息识别	frg	110599	data/figure/frg/2023-10-15--汽车零部件-开特股份-汽车热管理传感器龙头，电动化、智能化有望驱动高增_page19_no_caption.jpg					在图中，哪些汽车品牌属于零部件供应商？	DENSO	Volkswagen	Ford		A
金融信息识别	frg	110613	data/figure/frg/2023-07-07--贵金属-紫金矿业-资源布局加速，矿业龙头稳固_page29_图表70巨龙铜业股权关系图最新.jpg					图中持股比例最高的股东是以下哪一方？	西藏紫金实业有限公司	藏格矿业股份有限公司	藏格矿业股份有限公司		A
金融信息识别	frg	110617	data/figure/frg/2023-08-07--化学制品-圣泉集团-深度报告：生物质项目全线贯通，电子级聚苯醚增长可期_page4_图3圣泉集团股权结构截止2023年3月31日.jpg					图中股权占比最高的股东是以下哪一方？	唐一林	山东铁路发展基金有限公司	济南汇山投资合伙企业 (有限合伙)		A
金融信息识别	frg	110619	data/figure/frg/2023-07-21--工程机械-诺力股份-“大车”+数字化战略助力，公司业绩弹性有待释放_page16_图21工业车辆分类.jpg					在工业车辆分类中，机动工业车辆包括哪些类型？	内燃叉车	牵引车	越野叉车		A
金融信息识别	frg	110620	data/figure/frg/2023-08-27--化纤行业-桐昆股份-公司深度报告：聚酯为基，炼化为翼，长期投资价值凸显_page13_图31差别化长丝収展阶段.jpg					在'专业化'阶段，聚酯纤维的主要功能是什么？	吸湿排汗	抗菌、抗紫外线、阻燃、抗静电	复合功能		A
金融信息识别	frg	110628	data/figure/frg/2023-07-23--酿酒行业-金徽酒-西北酒王“二次创业”，蹄疾步稳扩张有方_page5_图6金徽股权结构图单位.jpg					图中股权占比最高的股东是以下哪一方？	亚特投资	豫园股份	众惠投资		A
金融信息识别	frg	110629	data/figure/frg/2023-02-07--专用设备-英维克-领跑储能温控设备行业，多点布局助力高速增长_page7_图表3英维克公司股权架构.jpg					图中持股比例最高的股东是以下哪一方？	深圳市英维克投资有限公司	齐勇	其他		A
金融信息识别	frg	110634	data/figure/frg/2023-02-09--电子元件-思科瑞-军用电子元器件二筛龙头，深度受益于军工信息化快速发展_page4_图2公司股权结构.jpg					图中持股比例最高的股东是以下哪一方？	张亚	周文梅	曹小东		A
金融信息识别	frg	110636	data/figure/frg/2023-10-27--光伏设备-中来股份-三大业务驱动发展，背板龙头乘势而上_page10_图18光伏背板分类.jpg					在光伏背板分类中，哪种类型属于双面复合型？	氟膜/PET/氟膜或聚烯烃膜	氟涂层/PET/氟涂层	共挤型		A
金融信息识别	frg	110637	data/figure/frg/2023-10-15--汽车零部件-开特股份-汽车热管理传感器龙头，电动化、智能化有望驱动高增_page15_图表29传统分散式热管理系统和集成式热管理系统比较.jpg					在传统分散式热管理系统中，哪个控制器负责电驱系统热管理？	电池系统热管理控制器	电驱系统热管理控制器	空调系统热管理控制器		B
金融信息识别	frg	110638	data/figure/frg/2023-09-17--软件开发-金橙子-公司首次覆盖报告：激光振镜控制系统领军企业，国产替代+新品拓展打开成长空间_page4_图3公司股权结构稳定.jpg					图中股权占比最高的股东是以下哪一方？	马会文	程鹏	吕文杰		A
金融信息识别	frg	110640	data/figure/frg/2022-12-19--农牧饲渔-隆平高科-深度报告：乘转基因政策春风，种业龙头蓄势待发_page16_图42杭州瑞丰股权结构截至2022Q3.jpg					图中股权占比最高的股东是以下哪一方？	沈志成	蒋珊珊	熊嫣		A
金融信息识别	frg	110656	data/figure/frg/2023-10-16--化学制品-巨化股份-公司深度报告：氟化工有望进入长期景气周期，龙头一体化优势尽显_page6_图2巨化股份产业链图.jpg					在图中，氟化冷却液的生产流程中，哪些原材料是直接用于生产的？	硫磺、萤石、氟化氢	硫酸、氯磺酸、氟化氢	甲醇、液氨、氯气		B
金融信息识别	frg	110657	data/figure/frg/2023-03-06--装修建材-志邦家居-专注家居更懂生活，多渠道全品类稳步向前_page3_图2截至22Q3公司股权结构.jpg					图中直接持股比例最高的股东是谁？	孙志勇	许帮顺	解云		A
金融信息识别	frg	110663	data/figure/frg/2023-12-26--化纤行业-皖维高新-PVA龙头，新材料打开成长空间_page5_图表4公司股权结构.jpg					图中持股比例最高的股东是以下哪一方？	安徽省人民政府	谢仁国	安徽安元创新风险投资基金有限公司		A
金融信息识别	frg	110669	data/figure/frg/2022-11-22--医疗器械-戴维医疗-公司首次覆盖报告：电动吻合器龙头企业，联盟集采驱动业绩腾飞_page4_图2公司股权较为集中企业领导层能力突出.jpg					图中股权占比最高的股东是以下哪一方？	陈再宏	陈云勤	陈再慰		A
金融信息识别	frg	110674	data/figure/frg/2023-12-25--通用设备-中核科技-核岛阀门核心标的乘风而起，提质增效海外破局双管齐下_page12_图表11公司股权结构截至2023年三季报.jpg					图中股权占比最高的股东是以下哪一方？	中国宝原投资有限公司	社保416	鹏华优选成长		A
金融信息识别	frg	110676	data/figure/frg/2022-12-22--食品饮料-千味央厨-公司深度研究：“千”家餐饮之选，“味”触万户之心_page18_图32公司股权结构图.jpg					图中股权占比最高的股东是以下哪一方？	共青城城之集	深圳前海新希望创富一号投资	绝味食品		A
金融信息识别	frg	110677	data/figure/frg/2023-12-04--文化传媒-海看股份-大屏主业稳拓展，视听业态谋新篇_page16_图表30公司商业模式.jpg					哪种业务模式主要依赖于会员付费和授权变现？	IPTV、微短剧业务	移动媒体平台服务业务	创新业务		A
金融信息识别	frg	110682	data/figure/frg/2023-10-19--中药-太极集团-改革渐入佳境，增长势能强劲_page4_图表3太极集团股权架构.jpg					图中股权占比最高的股东是以下哪一方？	中国医药有限公司	重庆市涪陵国有资产投资经营集团有限公司	太极集团有限公司		A
金融信息识别	frg	110685	data/figure/frg/2023-12-13--塑料制品-安利股份-深度报告：PU合成革龙头企业，鞋材、汽车迎来业绩释放期_page10_图12干法PU合成革生产工艺流程图.jpg					在PU合成革生产工艺流程中，哪个步骤是直接使用基布的？	含浸、涂覆	凝固	水洗		A
金融信息识别	frg	110689	data/figure/frg/2023-12-13--交运设备-天宜上佳-公司深度报告：拐点已至，成本优异，立足碳基平台发展可期_page4_图2公司股权结构稳定截至2023年11月27日.jpg					图中股权占比最高的股东是以下哪一方？	吴佩芳	香港中央结算有限公司	久太方合（北京）信息咨询中心		A
金融信息识别	frg	110692	data/figure/frg/2023-03-20--钢铁行业-甬金股份-铢积寸累，乘势而起_page28_图表67预镀镍与后镀镍生产流程.jpg					在预镀镍生产流程中，哪个步骤之后需要进行扩散退火？	连续预镀镍	精整	分剪		A
金融信息识别	frg	110697	data/figure/frg/2022-11-25--玻璃玻纤-金晶科技-公司深度研究：产业链布局筑发展基础，TCO玻璃迎成长机遇_page4_图1金晶科技股权结构截至2022年9月30日.jpg					图中股权占比最低的股东是以下哪一方？	山东晶卓投资有限公司	山东海卓投资有限公司	金晶（集团）有限公司		A
金融信息识别	frg	110698	data/figure/frg/2023-10-15--汽车零部件-开特股份-汽车热管理传感器龙头，电动化、智能化有望驱动高增_page5_图表6燃油汽车与新能源汽车热管理.jpg					在新能源汽车热管理系统中，PTC制热/热泵空调与风冷/水冷/相变材料制冷哪个更适用于电池热管理？	PTC制热/热泵空调	风冷/水冷/相变材料制冷	不确定		B
金融信息识别	frg	110699	data/figure/frg/2023-12-10--半导体-中科蓝讯-公司深度研究：性价比保障竞争优势，高性能持续向上突破_page6_图2中科蓝讯股权结构图截至2023年9月30日.jpg					图中股权占比最高的股东是以下哪一方？	黄志强	珠海蓝讯管理	上海聚源		A
金融信息识别	frg	110700	data/figure/frg/2023-04-05--工程建设-中材国际-运维优化商业模式，数字智能驱动水泥服务龙头再成长_page4_图3公司股权结构.jpg					图中股权占比最高的股东是以下哪一方？	中国建材（3323.Hk）	中材国际	其他股东		A
金融信息识别	frg	110702	data/figure/frg/2023-09-11--化学制品-永和股份-氟化工产业高度集成者，含氟高分子材料激发成长动能_page23_PFA生产流程.jpg					在PFA生产流程中，聚合步骤之后的步骤是什么？	凝析洗涤	烘干	造粒		A
金融信息识别	pg	110705	data/figure/pg/2022-11-01--水泥建材-鸿路钢构-净利率逐季提升，现金流大幅改善_page4_评级分布RatingDistribution.jpg					根据最新季度的饼图，'优于大市'的占比是多少？	89.40%	9.20%	1.40%		A
