fintype	type	index	image	md_path	background_story	information	round	question	A	B	C	D	answer
金融实体关系解读	frg	110688	data/figure/frg/2023-08-12--纺织服装-洁雅股份-主业有望走出低谷、第二曲线成长可期_page8_图表13湿巾类产品制造商居产业链中游盈利受上游原材料价格变动与下游终端消费需求影响.jpg					在湿巾类产品制造产业链中，上游行业中的日用化妆品制造业和造纸行业的非织造布业分别提供哪些原材料？	日用化学品原料、普通无纺布	包装膜、可冲散无纺布（含木浆）	日用化学品原料、可冲散无纺布（含木浆）		C
金融实体关系解读	frg	110690	data/figure/frg/2022-12-21--半导体-杰华特-杰华特深度报告：大陆稀缺虚拟IDM玩家，率先布局服务器DCDC_page4_图表4公司股权结构.jpg					在杰华特的股权结构中，直接持股比例最高的股东是谁？	BVI杰华特	同赢投资	鸿富星河		A
金融实体关系解读	frg	110691	data/figure/frg/2022-11-13--有色金属-同享科技-光伏焊带领先企业，多因素共振高成长_page4_图表2公司股权结构截至2022年9月30日.jpg					同友投资和同享香港的股权比例之和是否超过50%？	是	否	无法确定		A
金融实体关系解读	frg	110693	data/figure/frg/2023-11-23--有色金属-西部矿业-西部矿企稳健运营，顺周期助力业绩增长_page5_图1公司股权架构截至2023年Q3.jpg					西部矿业集团通过直接和间接持股对西部矿业股份有限公司的持股比例是多少？	25.21%	8.26%	5.79%		A
金融实体关系解读	frg	110694	data/figure/frg/2023-07-07--贵金属-紫金矿业-资源布局加速，矿业龙头稳固_page27_图表64卡莫阿铜矿股权关系图.jpg					紫金矿业持有卡莫阿铜矿的股份比例是多少？	39.60%	0.80%	20%		A
金融实体关系解读	frg	110696	data/figure/frg/2022-12-06--食品饮料-伊利股份-首次覆盖报告：乳王地位稳固，核心竞争力优势明显_page4_图表1公司发展历程示意图.jpg					伊利股份在2007年之前推出了哪些乳制品品类？	伊利优酸乳	北京奥运会乳品提供商	中国唯一加入‘国际冰淇淋协会’企业		A
金融实体关系解读	frg	110701	data/figure/frg/2023-09-28--珠宝首饰-周大生-产品结构顺风而变，渠道模型取长补短_page4_图表5周大生股权结构高度集中.jpg					周大生珠宝股份有限公司的直接持股比例是多少？	55.57%	80%	100%		C
金融实体关系解读	frg	110703	data/figure/frg/2023-11-08--化学制药-千红制药-肝素和蛋白酶龙头之一，加速创新化转型_page4_图2公司股权结构截至2023年三季报.jpg					“常州千红生化制药股份有限公司”的直接股东中，个人股东持股比例之和是否超过50%？	是	否	无法确定		B
金融实体关系解读	frg	110704	data/figure/frg/2023-06-21--汽车零部件-岱美股份-遮阳板全球龙头，二次成长曲线拉开帷幕_page4_图表1公司发展历程.jpg					2009年，上海岱美汽车内饰件有限公司完成了股份改制，这是否意味着公司已经实现了完全的股权分散？	是	否	不确定		B
金融实体关系解读	pg	110791	data/figure/pg/2022-11-21--房地产开发-鲁商发展-拟剥离地产，化妆品业务快速崛起，转型大健康前景可期_page24_图422020年全球玻尿酸原料市场竞争格局按销量.jpg					以下哪个公司在全球玻尿酸原料市场中占有最大的市场份额？	华熙生物	鲁商发展	日本Kewpie		A
金融实体关系解读	pg	110889	data/figure/pg/2023-12-01--化学制品-华盛锂电-电解液添加剂龙头，积极布局新业务寻找盈利增量_page12_图252022年电解液添加剂VC企业竞争格局.jpg					以下哪个企业是电解液添加剂VC市场的领导者？	山东豆元	永太科技	新宙邦		A
金融实体关系解读	pg	110927	data/figure/pg/2023-09-25--非金属材料-索通发展-首次覆盖：扩张阳极产能稳固龙头地位，布局负极培育第二成长曲线_page2_图3索通发展前十大股东持股比例.jpg					郎光辉的持股比例是多少？	20.77%	10.36%	6.98%		A
金融实体关系解读	pg	110980	data/figure/pg/2023-12-06--汽车零部件-伯特利-首次覆盖报告：线控制动领跑者，布局底盘一体化打开成长空间_page26_图39中国市场乘用车EPB系统供应商2021年前装市场份额.jpg					2021年中国市场乘用车EPB系统供应商中，市场份额最高的企业是？	采埃孚	大陆集团	ADVICS		A
金融实体关系解读	pg	111012	data/figure/pg/2022-11-23--电池-鹏辉能源-公司首次覆盖报告：户储电池全球前二，大储电池放量在即_page14_图18德国户储市场由比亚迪主导.jpg					在德国户储市场中，哪个品牌的市场份额最大？	比亚迪	Senec	其他		A
金融实体关系解读	pg	111036	data/figure/pg/2023-12-07--医疗器械-安杰思-消化耗材领域国产龙头企业，快速成长进行时_page14_图表312018年全球内镜诊疗器械市场竞争格局.jpg					在全球内镜诊疗器械市场中，市场份额最大的企业是？	波士顿科学	奥林巴斯	库克		A
金融实体关系解读	sdt	111520	data/figure/sdt/2024-09-17--中药-贵州三力-立足开喉剑，内生与外延双轮驱动_page3_图表2公司主要产品.jpg					在所有列出的药品中，哪种药品的治疗领域最广泛，且其适应症或功能主治描述中包含了多种不同的病症？	开喉剑喷雾剂	强力天麻杜仲胶囊	黄芪颗粒		A
金融实体关系解读	sdt	111521	data/figure/sdt/2024-09-17--中药-贵州三力-立足开喉剑，内生与外延双轮驱动_page6_图表72023年上半年中国城市公立医院终端儿科中成药TOP10.jpg					以下哪个企业生产的药品不属于儿科止咳祛痰用药？	贵州三力	康缘药业	天圣制药/长春人民药业		A
金融实体关系解读	sdt	111531	data/figure/sdt/2024-09-05--医疗服务-诺泰生物-深度布局多肽领域，借GLP-1浪潮迎来收获期_page10_表4GLP1多肽重磅药物专利到期时间.jpg					比较Victoza和Saxenda两种药物，在美国、中国、日本和欧盟四个地区的专利到期年份，哪一种药物的专利到期年份在所有地区都更早？	Victoza	Saxenda	两者相同		A
金融实体关系解读	sdt	111541	data/figure/sdt/2024-08-25--生物制品-特宝生物-派格宾保持快速增长，新产品珮金贡献增量_page4_no_caption.jpg					根据表格中的信息，哪位销售经理的电话号码和邮箱地址完全一致？	王一菲	路漫天	马冰竹		A
金融实体关系解读	sdt	111585	data/figure/sdt/2024-08-16--光伏设备-帝尔激光-2024年中报点评：减值影响二季度利润，海外电池扩产带来机遇_page4_no_caption.jpg					在所有列出的销售经理中，哪位的手机号码以180开头且邮箱地址包含'wangyuf'？	王宇飞	郑龚	杨新意		A
金融实体关系解读	sdt	111672	data/figure/sdt/2024-06-30--文化传媒-万达电影-深度报告：重整旗鼓，三大战略蓄势待发_page44_图表各公司储备的重要片单截至2024年6月26日.jpg					以下哪部电影预计在2025年上映且由张艺谋导演？	三体	第十七条	以父亲之名		A
金融实体关系解读	sdt	111877	data/figure/sdt/2024-03-01--汽车零部件-星宇股份-自主车灯龙头的复盘与展望_page48_表322023年分车系代表性车型车灯配置情况DLP车灯.jpg					在价格区间为45-55万元的车型中，哪款车的车身形式是SUV？	问界 M9	北京奔驰 C 级 PHEV	长城汽车 WEY VV6		A
金融实体关系解读	sdt	111880	data/figure/sdt/2024-03-01--汽车零部件-星宇股份-自主车灯龙头的复盘与展望_page52_表362023年配备前格栅灯贯穿式前灯的车型情况.jpg					价格区间在40-50万元的车型有哪些？	"理想 L8, 理想 L9, 极氪 009"	"红旗 HS7, 小鹏 G9, 比亚迪汉 EV"	"理想 L7, 小鹏 P7, 合创 Z03"		A
金融实体关系解读	sdt	111898	data/figure/sdt/2024-02-23--医药商业-泰恩康-核心品种构筑现有优势，CKBA打开未来空间_page25_图表44全球白癜风药物研发格局.jpg					在中国最高进度为Ⅱ期临床的药品中，哪种药品的靶点是IL-15/IL-15R？	ordesekimab	CKBA	cannabigerol		A
金融实体关系解读	sdt	111908	data/figure/sdt/2024-02-19--光学光电子-维信诺-首次覆盖：OLED上行周期量价齐升；ViP技术助力降本增效_page5_图6OLED平板PC项目.jpg					以下哪款产品预计在2026年发布？	14/16-inch Macbook Pro	Asus ZenBook 14	HP Elite Dragonfly		A
金融实体关系解读	sdt	111910	data/figure/sdt/2024-02-19--电源设备-爱科赛博-技术型驱动的平台化企业，受益自主可控趋势_page21_表14公司有源电力滤波器APF产品性能对比.jpg					上能电气的FPU系列与爱科赛博的iBOOK系列相比，哪个系列的响应时间更快？	FPU系列	iBOOK系列	两者响应时间相同		A
金融实体关系解读	frg	120191	data/figure/frg/2023-01-29--专用设备-格力博-新股系列专题报告：格力博新股梳理_page5_格力博公司股权架构发行后.jpg					格力博的直接股东是以下哪一个？	陈寅	Greenworks Holdings	GHHK	ZAMA	C
金融实体关系解读	frg	120193	data/figure/frg/2023-01-10--商业百货-王府井-御政策东风，开新局之年_page5_图1公司股权结构情况.jpg					王府井的股权结构中，首旅集团直接持股比例是多少？	32.84%	7.35%	4.04%	3.23%	A
金融实体关系解读	frg	120194	data/figure/frg/2022-11-17--酿酒行业-今世缘-乘苏酒消费升级之风，借“缘”文化立足双雄_page6_图表5今世缘股权结构.jpg					涟水县人民政府通过今世缘集团间接持有江苏今世缘酒业股份有限公司的股权比例是多少？	44.72%	3.49%	3.31%	3.28%	A
金融实体关系解读	frg	120195	data/figure/frg/2023-09-19--工程机械-浙江鼎力-海外市场扩张及臂式产品放量驱动公司成长_page4_图表2公司股权结构截至2023年半年报.jpg					浙江鼎力机械股份有限公司的控股股东是谁？	许树根	德清中鼎股权投资管理有限公司	香港中央结算有限公司	招商银行股份有限公司-安信合润混合型证券投资基金	A
金融实体关系解读	frg	120196	data/figure/frg/2023-12-15--软件开发-中控技术-纵向拓品类，横向拓行业，智能制造平台级巨轮驶向世界_page12_图表24公司实控人持股占比较高核心客户持股绑定业务关系.jpg					中控技术的最大股东是谁？	褚健	杭州元聘企业管理合伙企业（有限合伙）	香港中央结算有限公司	招商银行股份有限公司-华夏上证科创板50成份交易型开放式指数证券投资基金	A
金融实体关系解读	frg	120197	data/figure/frg/2023-03-07--光学光电子-茂莱光学-茂莱光学深度：工业级精密光学稀缺标的，下游领域多点开花_page7_图表2公司股权结构截至20221121.jpg					茂莱光学的控股股东是谁？	范浩	杨锦霞	宋治平	范一	A
金融实体关系解读	frg	120198	data/figure/frg/2022-10-24--纺织服装-新澳股份-深度报告：多品类宽带发展，毛纺龙头量价齐升成长可期_page11_图16毛纺织产业链分布情况.jpg					在毛纺织产业链中，原毛生产与原毛初加工之间的关系是什么？	直接关系	间接关系	并列关系	无关系	A
金融实体关系解读	frg	120199	data/figure/frg/2023-02-13--化学制品-多氟多-深耕氟化工领域，挖掘新能源市场机遇_page1_图2股权结构图截止2022年三季报.jpg					图中持股比例最高的前两名股东分别是谁？	李世江和焦作多氟多实业集团有限公司	李世江和香港中国中央结算有限公司	焦作多氟多实业集团有限公司和香港中国中央结算有限公司	李世江和李凌云	A
金融实体关系解读	frg	120200	data/figure/frg/2022-12-11--互联网服务-太极股份-公司首次覆盖报告：数字政府建设迎东风，信创业务发展正当时_page5_图8公司已经形成全面的自主软件产品体系.jpg					以下哪个子公司在太极计算机股份有限公司中的持股比例最高？	人大金仓	普华基础软件	金蝶天燕	慧点科技	D
